LocationID,Zone,ZCTA_IDs,intersection_shares,medincome,total_pop1,fpl_100,fpl_100to150,median_rent,total_hholds1,hholds_snap,over16total_industry1,ag_industry,construct_industry,transpo_and_utilities_industry,total_commute1,drove_commute,pubtrans_bus_commute,pubtrans_subway_commute,pubtrans_railroad_commute,pubtrans_ferry_commute,taxi_commute,bicycle_commute,walked_commute,workhome_commute,unemployed,under19_noinsurance,age19_34_noinsurance,age35_64_noinsurance,age65plus_noinsurance,hisplat_raceethnic,nonhispLat_white_raceethnic,nonhispLat_black_raceethnic,nonhispLat_amerindian_raceethnic,nonhispLat_asian_raceethnic,age65_plus,fpl_150,not_insured,no_vehicles,time_to_work,median_age
10.0,Baisley Park,"11435, 11436, 11433, 11434","0.027700347958766074, 0.496623312113078, 7.724057387124193e-06, 0.4756686158707662",66706.2517020112,53828.87710289805,5150.791250958519,4144.48632638936,1271.6749433873179,17879.96788262534,14.45593420777788,25439.40938283761,0.06374015198017002,5.436275841990804,12.86756522709925,24531.99894938517,48.2306072060573,16.229833517899355,26.42552434530582,1.8700730311615228,0.0,1.3024575172491515,0.19194449671496175,3.1934979925266553,1.8452149868433931,7.074900861689393,250.8528134440651,1118.8551644064096,1364.0317297746956,91.90453042976326,10.522363507974582,2.0484557969649693,76.05315749737582,0.017605655561089846,5.226317714099347,1161.9950263767305,17.807830480656236,5.705000657595598,27.287373144354962,46.76764942440065,38.39899350629438
11.0,Bath Beach,"11209, 11214, 11228","0.0009950022466914275, 0.7218959944364094, 0.27655143939654336",59404.816366794745,85145.02725639418,13467.659442423259,10518.2885433598,1436.186628426857,29235.34336336746,21.886001046627015,40328.14059260221,0.12378114540058303,9.538942432294844,7.894607322392988,39340.317388486284,30.582363065333976,10.031030594618015,45.95410421628459,0.644567259877896,0.03494298585815888,0.5270758782923,0.621693071810608,7.52318642452765,3.581104618183635,5.633765816479929,571.8487830076999,3616.1370046205507,4502.277705658504,138.09251962767448,17.050818140488367,42.02601145771768,1.4130315242782527,0.07157387093365093,36.88857176335731,1408.5546039786448,27.68918627637601,10.00258746371582,39.87174933398487,44.49776326247042,39.81111301693793
12.0,Battery Park,10004,0.9961964354662498,190223.0,3335.0,44.0,26.0,3324.0,1776.9999999999998,0.0,2388.0,0.0,0.96,1.26,2384.0,6.04,0.42,48.66,1.72,0.21,0.7100000000000001,0.21,29.779999999999998,12.25,3.6,29.999999999999996,53.0,59.0,0.0,3.24,59.28,3.9599999999999995,0.0,29.06,90.00000000000001,2.1,4.26,78.22,23.22,37.4
13.0,Battery Park City,"10280, 10013, 10004, 10282","0.5251224058236855, 0.0003109212299520818, 0.0893918347303384, 0.3526376454424741",201678.29447914037,8236.502926887331,357.03171953261295,253.07930769296908,3397.0778949489595,3823.600673389412,1.875925553086424,5140.851618715953,0.00010989857285960713,0.2027226702054947,1.9976734448567766,5082.718695872096,7.0988213761208865,1.7090370471936047,44.127294874615096,2.0784219504040617,0.7579143655605844,3.54796346978179,2.6096753434240285,30.59724144388187,6.414851525704656,2.7762809401658304,67.41014060957612,2.643160456198901,124.05023195372102,19.30589465017358,9.705926916876018,66.3854402405876,2.1337827745130507,0.0003785395287386468,17.8219460918862,341.5266822768355,6.915298080456122,2.530209873737439,74.8500252547173,26.199303886697482,38.05911147221875
18.0,Bedford Park,"10468, 10467, 10458","0.2112165094412282, 0.007661280562198465, 0.7811222099965744",35929.81930551582,84432.21759020785,27084.03194653923,12024.637785789788,1269.6188317861422,27420.451266707205,45.61062753071107,35576.93868671001,0.13096396398138743,5.7783362763792105,7.203304033628289,34095.8191408058,16.665122395357393,18.4986023904619,45.10868007948816,3.6585455712088604,0.0,0.8299837929793975,0.5666800072507449,10.321865859198216,3.9533276478007506,14.186929972850605,508.2595226220506,4324.953551503823,3891.3052701427464,178.71044991608392,71.8728483436105,6.995685514023008,16.58084903233072,0.17346427385593216,2.805068666805466,1017.1718892230069,46.28677716099938,10.544699400872357,72.50999477171302,41.18318703784814,29.601763999077807
25.0,Boerum Hill,"11217, 11231, 11201","0.5876804142672315, 0.029067552822391624, 0.3832520329103702",123739.99358443875,52210.063354971164,6398.928536437555,2257.4338691288362,2313.404579179126,23134.592475511927,10.189229909139922,30022.374103522347,0.10568625626010553,1.7812487159499855,1.8578482877139637,29556.459280670853,7.046851963214201,1.8212314588588543,67.8035597892151,0.8920048715632463,0.28410683477218646,1.0575998225475145,2.9742115141651992,10.016263240583248,7.31837044581436,5.959347652445331,109.55212277115658,910.4803527271567,916.1494728531811,26.826139642517283,14.200205375176786,54.92289819578917,15.741502098918179,0.04071148506496855,10.233243547872865,1105.8037346400422,16.924564275795614,3.7511040595337053,68.72609282675901,31.389523871496117,34.774489961407525
14.0,Bay Ridge,"11220, 11209, 11228","0.147004617325823, 0.8284908784077006, 0.0006257757368483729",72480.80927760687,72748.6529070019,10888.109745800502,7411.627620245165,1563.7671036750978,29010.215610383573,13.658663325507533,36269.517473479245,0.09215616847096375,6.031478372562125,4.807736503100952,35288.95127588174,25.78996100417737,9.212414429915482,47.47562902762166,0.8388661708586175,0.33675368682043016,0.24607609857944657,0.9388938031292183,9.909204276114805,4.645973052133466,5.444613236683855,259.93813137845024,2490.3482066179754,3083.4892569451135,146.34770453556663,21.831064625110542,54.43152356288745,2.6550484487286017,0.09411216221313458,18.7428731334298,1987.490557893469,23.781655288540982,7.726077061543392,48.61005082492392,42.29328261797809,39.945741504647614
15.0,Bay Terrace/Fort Totten,"11358, 11360, 11357","0.006583896872501243, 0.5772217053067751, 0.26222986929726116",84227.40416646605,28973.950615725626,1723.883950065921,1456.6568902692418,1929.814067930586,11442.252552860566,5.850067306000381,13311.642658230601,0.10767891095965874,6.535880864056534,5.941473902043459,12964.248653955561,68.1782684851059,10.49463475113594,12.002375036865017,4.1639807040817365,0.07119262162570453,0.359645083177857,0.058060164227094195,1.4224034273235622,2.8357341014283084,5.128685577514198,131.21002078878843,356.20077474003966,869.6165520749269,83.51466830650105,13.09722680196481,54.158122960113225,0.617364210203498,0.06526845586439946,30.349075727058807,1021.3187427611002,10.82505011331569,4.834936464828734,12.86521984535205,40.53679190706984,48.04729982271298
22.0,Bensonhurst West,"11219, 11204, 11223, 11214, 11228","0.06376575806613814, 0.381195728552848, 0.0005633600522161014, 0.4229971299125425, 0.13146794713553916",55526.935762084286,82955.71363448254,15721.510983305994,10900.856776387012,1429.368480509966,26988.33487436006,24.012413512413097,37042.60427379322,0.15894632059784172,8.994311844932014,7.802993926654795,36005.67619612897,30.473505061756754,8.728963528150247,44.15662880460285,0.6402935520314433,0.019095857237261264,0.4517094309736502,0.7518166618861976,10.740415563156107,3.4719348134805426,6.10003970835328,501.87413792278375,3101.1815648620895,3955.6122308334443,125.85393670581401,14.71229428828697,47.166496260023266,1.279348867727278,0.15308295654645548,34.41597921364099,1422.8826146011174,31.912424884865924,9.031826897216268,42.55550063449379,42.05108089733291,37.05276215991385
23.0,Bloomfield/Emerson Hill,"10303, 10314, 10306","0.023612555457997758, 0.9227176025656512, 0.00021944779752207141",91315.30178394359,89303.53927310651,8082.435633488692,5430.484677452282,1426.396791355366,30705.28352674291,7.215431633890046,40375.18042865807,0.1091321985693017,6.568263763972482,7.917815484605226,39872.75042110938,67.50368528087941,23.707267093972444,1.2502424601202575,0.07094605930373041,1.323267244416261,0.2635808520982701,0.10045352565140735,2.486207516207149,2.521729965282323,4.668201079415071,398.5758581473996,1204.5920270414858,1510.7377236667014,16.55739731216928,15.447381954697256,62.09062707753081,3.416830640105061,0.04000141575596565,16.658610297050185,2433.448978718971,15.208206462546254,3.5202621058352666,11.687198141511486,41.82759899792142,41.03297875773652
16.0,Bayside,"11365, 11358, 11361, 11360, 11362, 11364, 11357","6.590856398591522e-10, 0.037765296487610615, 0.5892704329448001, 0.1495159275741285, 0.0015834681922639196, 0.22102097282425498, 1.3083937178650158e-05",84824.79419622968,29371.50636494321,2281.6624950675564,1684.1144339129485,1846.5841874536309,10928.623730064483,6.357141401589635,14753.97532619229,0.06539894777133068,5.2932672159701335,6.477018832365393,14368.551033770978,60.099972489474666,9.815166320452514,12.802370834576053,9.889362471211864,0.014031561183006027,0.3400387878464485,0.060138260101850506,4.149515389160258,2.4241121427322465,4.059342672699935,250.62186439563501,600.8301549898844,1016.1982856752751,48.86073433001468,12.205878407587536,39.17198206978347,3.3285225309263047,0.2655174030860536,43.6486894170324,924.3114453810086,13.380136798938198,6.336242979159506,12.545333981452151,41.005943785441794,44.708644147236726
17.0,Bedford,"11213, 11205, 11221, 11216, 11211, 11238, 11206","4.0681276305796294e-06, 0.19578443581029759, 0.08961427992775196, 0.36502539245816124, 3.1062644487206626e-05, 0.018986011351708004, 0.3305547496799962",53715.60993565979,72242.40930317006,19974.642645043106,7628.550230964133,1348.9972122976608,27171.79916283598,28.449098051680725,34687.068933475275,0.09182213878219249,3.5356202087127526,5.092343692066959,33861.282721706026,13.161216491822994,5.255790960270713,61.404420536285116,0.7106794133769567,0.04590372090039888,0.6426204064166051,3.214772487064496,9.40058519771876,5.505018012850131,7.917667065302468,384.8930407816575,2627.137692361993,2036.5301006552256,110.90262665564384,25.857216460893554,32.037721696192705,33.433565623399105,0.1552636924363791,5.827328987941947,709.7355847857318,36.50703544380067,6.9398531720115795,68.63771800259298,36.50128820099988,31.123950843405222
19.0,Bellerose,"11426, 11001, 11004, 11362, 11427, 11428","0.6373888880101554, 0.013545105837145825, 8.15516699836952e-05, 0.0005331189929994974, 0.34423024286299936, 0.004221092626720375",91625.97519375752,22196.478559112667,1740.934452963025,1115.2994583375398,1710.7848483300368,6830.882690661901,7.274636344547821,10876.421354645,0.03397310635105219,6.041514401127206,11.379376036416078,10678.96150358032,62.73309898225299,10.662976976971493,17.245163700717793,4.191260937171831,0.0,0.33110660474484815,0.07451020143103874,1.7680397466128799,2.681966822100004,4.635766842509921,160.69978884601665,563.4540289528459,698.9002241783822,53.2745083134139,19.649965204948096,24.611247021584504,11.072978986394,0.2613736424327087,39.31645850972903,689.8455381047349,12.735511276930653,6.65174986288085,12.68689501602047,43.14746865145021,39.8815282757632
20.0,Belmont,"10457, 10458, 10460","0.0589846956369327, 0.8655629043156337, 0.07270447860328154",34710.78580034073,83678.84118198564,27680.10053499139,12075.248834433782,1251.7658459395868,27076.790787306647,47.26757911587843,34590.400858296234,0.11789213597448332,5.661973545486543,7.377286435072191,33122.584222472375,17.453863213419005,18.95759789277817,43.71385988631747,3.900665777528365,0.0,0.9234394339211889,0.523575287191303,10.217250180623049,3.885832678772649,14.482465254319669,528.7560366637639,4319.434701558763,3741.079040848986,156.21656592990607,70.56647569168358,7.347109053104875,17.69501472507051,0.10636008730702286,2.7236629892580098,977.2571400089587,47.57624802956441,10.417990470523533,72.16403313081508,40.663274931719855,29.14636948317635
21.0,Bensonhurst East,"11204, 11223, 11214","0.17501167300762688, 0.5016804007737552, 0.31960024449715296",54894.936022003276,84568.09151530401,15194.271459693697,10617.040415212232,1388.9428562031533,28592.442280806372,25.239481512524847,37429.01442583614,0.14444351699602126,8.350926371641721,8.390854809716863,36479.9195713713,29.453543493841437,7.666245044990351,47.227680245811,0.6020506400722492,0.010598654013278282,0.35986009683150577,0.9214518117535229,8.522771548516427,4.730926629174755,6.7815544998647805,416.350636580365,3139.0085038885,3488.159955050593,106.70742906834423,15.184567942128199,48.528774517470794,2.5886197462461986,0.1814502469296299,30.486915090592603,1589.941534220461,30.64826360041836,8.334533512121839,43.22400319939662,42.83685813098514,37.37015164122142
26.0,Borough Park,"11219, 11204, 11230, 11220, 11218, 11215","0.5063846981546767, 0.34363544853439865, 0.01185094409640267, 0.004563817006373594, 0.13344781882698348, 0.00011727338114984545",48671.51790187059,83242.62718193213,23868.070948278408,12463.769756030779,1447.045411013621,24125.93080518751,29.593869951965203,32688.517579465853,0.2131889986296008,7.296890939964883,6.1474804772741205,31692.24518064005,27.003311715233878,7.435266181535553,38.07876271641924,0.48937725659288234,0.004331997445308382,0.5249094837107634,1.218313269357273,20.46215125900586,3.738672337764067,6.045683194054813,551.7263099236993,2249.9891280771185,2947.5341691906174,163.1324177840472,13.151577677765275,57.15853360277164,1.8812310361054474,0.1938504131335018,25.930945560831407,1782.8963116778225,42.873444557863316,7.12604465221488,50.683137571728885,36.56178912913832,30.926912176964866
